	gene	CAI
1541	TTHERM_000925709	0.40627959449594564
1542	TTHERM_000925319	0.5047561574548544
1543	TTHERM_00925440	0.4270771184004314
1544	TTHERM_00925850	0.4092286806627723
1545	TTHERM_00925650	0.3330283314842637
1546	TTHERM_00925450	0.3657593111480808
1547	TTHERM_00925480	0.42440535126430995
1548	TTHERM_00925890	0.4466981872060176
1549	TTHERM_00925730	0.4009793514310207
1550	TTHERM_00925620	0.36102039110435474
1551	TTHERM_00925410	0.3910551119429529
1552	TTHERM_000925599	0.4087779498300411
1553	TTHERM_00925320	0.3788244205884571
1554	TTHERM_00925460	0.38195153660055997
1555	TTHERM_00925820	0.4035746769227719
1556	TTHERM_00925870	0.4171851542446191
1557	TTHERM_00925680	0.39383007769987977
1558	TTHERM_00925550	0.4146521837677301
1559	TTHERM_00925790	0.40946174431466825
1560	TTHERM_00925720	0.4378525831722307
1561	TTHERM_00925570	0.37444589948962065
1562	TTHERM_000925890	0.5392737635007185
1563	TTHERM_00925810	0.36987379435807055
1564	TTHERM_00925750	0.36083172950017983
1565	TTHERM_00925370	0.3938062421337896
1566	TTHERM_000925521	0.3825055471321834
1567	TTHERM_00925330	0.5325579546656803
1568	TTHERM_00925360	0.40199195520990566
1569	TTHERM_00925610	0.338294737698942
1570	TTHERM_00925840	0.4577749398354756
1571	TTHERM_00925580	0.40165876520625143
1572	TTHERM_00925430	0.47944020979648855
1573	TTHERM_000925392	0.4236154457470629
1574	TTHERM_00925630	0.42872542231569966
1575	TTHERM_00925420	0.3398802486000424
1576	TTHERM_000925559	0.4533461268958654
1577	TTHERM_00925660	0.3724347130915765
1578	TTHERM_00925560	0.4238891923675535
1579	TTHERM_00925710	0.37817339946773826
1580	TTHERM_01097910	0.42624653635029863
1581	TTHERM_01094840	0.3642029526227232
1582	TTHERM_01094830	0.40276343470627973
1583	TTHERM_001097949	0.4084364302899989
1584	TTHERM_01094820	0.34907876539713706
1585	TTHERM_01094810	0.41820992694356524
1586	TTHERM_01094890	0.7850465852320334
1587	TTHERM_01094850	0.39998409582970124
1588	TTHERM_01094880	0.5842207440700355
1589	TTHERM_01097920	0.43486841893396305
1590	TTHERM_01094800	0.43422306112315884
1591	TTHERM_01094870	0.4218793598556718
1592	TTHERM_01097960	0.42754653469891346
1593	TTHERM_01097890	0.4042569539315951
1594	TTHERM_01094780	0.3800526493309817
1595	TTHERM_01094900	0.40140659081399127
1596	TTHERM_01097930	0.36821268008807
1597	TTHERM_01097950	0.5087786860920557
1598	TTHERM_01094790	0.44127605089882077
1599	TTHERM_001094821	0.3781439051235453
1600	TTHERM_001094910	0.4161009343618912
1601	TTHERM_01097940	0.41905464207926163
1602	TTHERM_01097970	0.3996759921500496
1603	TTHERM_001094921	0.4114570571741876
1604	TTHERM_01431560	0.3351636512842783
1605	TTHERM_01431550	0.3081218660363981
1606	TTHERM_001431529	0.31270419330292315
1607	TTHERM_01431530	0.5192113529910782
1608	TTHERM_001431570	0.4770437686741212
1609	TTHERM_001431536	0.34127468987215914
1610	TTHERM_01431570	0.4513418974859953
1611	TTHERM_01662070	0.4823906141663335
1612	TTHERM_001662070	0.39493615677311816
1613	TTHERM_001620834	0.3371945545364219
1614	TTHERM_01620830	0.42356345425709147
1615	TTHERM_01620840	0.4665105695885027
1616	TTHERM_001568159	0.4170207791426513
1617	TTHERM_001568160	0.37266970316221576
1618	TTHERM_01568160	0.3900183264646517
1619	TTHERM_01220360	0.6353923388440328
1620	TTHERM_01220340	0.39441365066063866
1621	TTHERM_001220401	0.3516506542158971
1622	TTHERM_001220450	0.46539815606213286
1623	TTHERM_01220370	0.4231905886371523
1624	TTHERM_01220400	0.5807920577892033
1625	TTHERM_001220343	0.30785638618271466
1626	TTHERM_01220420	0.38752443254535285
1627	TTHERM_01220440	0.3894712508976303
1628	TTHERM_001220318	0.4313722331853547
1629	TTHERM_01220380	0.38624248203072936
1630	TTHERM_001220319	0.35602735608103997
1631	TTHERM_01220330	0.5983915386187396
1632	TTHERM_01220450	0.3756358153618402
1633	TTHERM_01220390	0.5099349686638884
1634	TTHERM_01220430	0.354083922265873
1635	TTHERM_001220449	0.3824477583801139
1636	TTHERM_01220320	0.39705561717094046
1637	TTHERM_02468150	0.4012338633302471
1638	TTHERM_002653369	0.4117340725082343
1639	TTHERM_000158019	0.3895778029060285
1640	TTHERM_00160920	0.42616093350690243
1641	TTHERM_00158370	0.4277596073089095
1642	TTHERM_00158460	0.4033860917846978
1643	TTHERM_00160720	0.39023607656874326
1644	TTHERM_00161160	0.4030304377525619
1645	TTHERM_000155257	0.4077417621899066
1646	TTHERM_00155330	0.5223064451984682
1647	TTHERM_00161860	0.47226006834148465
1648	TTHERM_000160869	0.4583530393405315
1649	TTHERM_00155370	0.39366061552412746
1650	TTHERM_000161759	0.4144244412358385
1651	TTHERM_00158320	0.4105713267891431
1652	TTHERM_000157959	0.3643266936882453
1653	TTHERM_000161279	0.37792032574929385
1654	TTHERM_00158190	0.4709265042798676
1655	TTHERM_00155290	0.44966318379650116
1656	TTHERM_00158330	0.3845786706790087
1657	TTHERM_00156770	0.39125841273224105
1658	TTHERM_00161720	0.42105597223081354
1659	TTHERM_001419330	0.42437534103413016
1660	TTHERM_000160589	0.3822752645499476
1661	TTHERM_00161460	0.3831645902594382
1662	TTHERM_000156669	0.3964157266460676
1663	TTHERM_00158010	0.4087300433509625
1664	TTHERM_00158100	0.3657361781728883
1665	TTHERM_00157800	0.38431560424650774
1666	TTHERM_000156699	0.4167345824519136
1667	TTHERM_00155380	0.5132134268758768
1668	TTHERM_00158340	0.39470846913391605
1669	TTHERM_00155340	0.3942734937411617
1670	TTHERM_00160850	0.35796358749312257
1671	TTHERM_00161580	0.3859824250167436
1672	TTHERM_00156720	0.3753474567872358
1673	TTHERM_000161579	0.3007456800220107
1674	TTHERM_00161759	0.4039870719887271
1675	TTHERM_00161180	0.42677202460745944
1676	TTHERM_00158270	0.3990402361783386
1677	TTHERM_000161029	0.3848255555172665
1678	TTHERM_000160559	0.37513909554757047
1679	TTHERM_00156650	0.39017918231801635
1680	TTHERM_000157889	0.5192538821728884
1681	TTHERM_00155590	0.48568351367108437
1682	TTHERM_00161840	0.42079584003501525
1683	TTHERM_00161330	0.3693789327618314
1684	TTHERM_000161578	0.3782411496374548
1685	TTHERM_00161280	0.4121356580028331
1686	TTHERM_000155250	0.34963783452442476
1687	TTHERM_00161780	0.34236666081735834
1688	TTHERM_00161420	0.4340150069030745
1689	TTHERM_00160800	0.5506580952809547
1690	TTHERM_00160980	0.3772404839965829
1691	TTHERM_00161250	0.6343771973500054
1692	TTHERM_00155510	0.4322844442470982
1693	TTHERM_00161050	0.5016014867396678
1694	TTHERM_00157850	0.3820444975370401
1695	TTHERM_00160590	0.39254737136979806
1696	TTHERM_00160610	0.4012743415843504
1697	TTHERM_000158388	0.4102237056667262
1698	TTHERM_00155530	0.42206977063851703
1699	TTHERM_00158130	0.4586167239147452
1700	TTHERM_00155550	0.4132898068293068
1701	TTHERM_00155320	0.4899573788348851
1702	TTHERM_00155300	0.4247592181909052
1703	TTHERM_00158390	0.3644448018391052
1704	TTHERM_00158230	0.4762182318576431
1705	TTHERM_00161490	0.3693390584892279
1706	TTHERM_00161290	0.38991275196084324
1707	TTHERM_00155260	0.43206605598216796
1708	TTHERM_00157910	0.38072067887822847
1709	TTHERM_00161440	0.37027232190123205
1710	TTHERM_00157890	0.42244160088405774
1711	TTHERM_00158170	0.41662885465889365
1712	TTHERM_00161100	0.3948473162788004
1713	TTHERM_00155350	0.38767238960442496
1714	TTHERM_00156690	0.3969672692330107
1715	TTHERM_00155620	0.5322951426964078
1716	TTHERM_00161150	0.379345345287852
1717	TTHERM_00161861	0.3587617836116466
1718	TTHERM_00158260	0.3989879798105576
1719	TTHERM_00157980	0.4245602356704469
1720	TTHERM_00156660	0.47371230566984945
1721	TTHERM_00158110	0.38436390999153697
1722	TTHERM_00161540	0.3654303087192543
1723	TTHERM_000155254	0.411394539461882
1724	TTHERM_00161850	0.5278830480471032
1725	TTHERM_00161370	0.3977348297522831
1726	TTHERM_00160660	0.34998912257408393
1727	TTHERM_000155272	0.4629340591634981
1728	TTHERM_00160580	0.3372903682760869
1729	TTHERM_00158180	0.4331642076090959
1730	TTHERM_000156719	0.4963963832926137
1731	TTHERM_00158450	0.48510098412912384
1732	TTHERM_00161670	0.39556189411059817
1733	TTHERM_00161710	0.5014733499067603
1734	TTHERM_000160539	0.38960543607406434
1735	TTHERM_00161340	0.38205588400429197
1736	TTHERM_00161660	0.441319758834576
1737	TTHERM_00158290	0.39539208786395263
1738	TTHERM_000157849	0.3715799767408817
1739	TTHERM_00161740	0.3799251052358457
1740	TTHERM_000160719	0.44043797370580406
1741	TTHERM_000155255	0.3897828408522807
1742	TTHERM_00160770	0.8340707367422556
1743	TTHERM_00161120	0.3927874096785233
1744	TTHERM_00160840	0.40915713529428704
1745	TTHERM_00161790	0.33333132563665085
1746	TTHERM_00158490	0.4036939534572585
1747	TTHERM_00158420	0.4425756155803766
1748	TTHERM_00161450	0.3521871942699134
1749	TTHERM_00161260	0.49999438339988145
1750	TTHERM_00158020	0.6042758397638142
1751	TTHERM_00161480	0.6420093976315491
1752	TTHERM_000160868	0.404268145337629
1753	TTHERM_00161130	0.8217955976344418
1754	TTHERM_00160990	0.4437307859848818
1755	TTHERM_00160760	0.5901683707158597
1756	TTHERM_00160670	0.5195419447882548
1757	TTHERM_00156669	0.39871469351018096
1758	TTHERM_00158160	0.39601513286409373
1759	TTHERM_00157830	0.40408203189058883
1760	TTHERM_00158200	0.4024079279478985
1761	TTHERM_000160799	0.45724972028266725
1762	TTHERM_00158220	0.40798543116222324
1763	TTHERM_00158440	0.35005329199658497
1764	TTHERM_00161060	0.9003737865783378
1765	TTHERM_00160930	0.3873742584292689
1766	TTHERM_00160540	0.40179634963990457
1767	TTHERM_000155256	0.3200077489389726
1768	TTHERM_00161620	0.4029381820987729
1769	TTHERM_00158040	0.8330597555372319
1770	TTHERM_000155399	0.3458897047303904
1771	TTHERM_00158080	0.4010991766824559
1772	TTHERM_00160790	0.437588972325511
1773	TTHERM_000156768	0.4378245994047012
1774	TTHERM_00161000	0.7622944181385329
1775	TTHERM_00155580	0.461416068954413
1776	TTHERM_00158210	0.6089598990863455
1777	TTHERM_00155420	0.37520721328295015
1778	TTHERM_00161140	0.3988005207992092
1779	TTHERM_00161510	0.4809013161239672
1780	TTHERM_00161760	0.460945314987487
1781	TTHERM_00155600	0.5605934229918141
1782	TTHERM_000161099	0.369571836178704
1783	TTHERM_00161430	0.35694978690277235
1784	TTHERM_00161070	0.4443020275774566
1785	TTHERM_00157960	0.42231453589683715
1786	TTHERM_00160820	0.3704009946571775
1787	TTHERM_00155630	0.3779391362966278
1788	TTHERM_00155520	0.3917652942891665
1789	TTHERM_00161220	0.35437444421105474
1790	TTHERM_00156760	0.3081986793829809
1791	TTHERM_00155310	0.4338207751948724
1792	TTHERM_00161520	0.4200209068436387
1793	TTHERM_000161539	0.3816925084863443
1794	TTHERM_00158530	0.43370010288228145
1795	TTHERM_000161298	0.3806338394394191
1796	TTHERM_00155240	0.4297431135352269
1797	TTHERM_00157810	0.67315095491271
1798	TTHERM_00160650	0.319921158818978
1799	TTHERM_000155253	0.36158586250521974
1800	TTHERM_00161570	0.40225234384704317
1801	TTHERM_00161800	0.39165295429765695
1802	TTHERM_00160769	0.46101887909130146
1803	TTHERM_00158000	0.5372373854084141
1804	TTHERM_00155460	0.39960075552073127
1805	TTHERM_000155259	0.3724929153375217
1806	TTHERM_000160629	0.2865203105000329
1807	TTHERM_00160620	0.35721434511396843
1808	TTHERM_00155610	0.34030472306242976
1809	TTHERM_00160870	0.3698893352513039
1810	TTHERM_00158150	0.3799099732990712
1811	TTHERM_000157929	0.5916734219904078
1812	TTHERM_000155299	0.41033771257963847
1813	TTHERM_00161300	0.4192120643265378
1814	TTHERM_000160999	0.8857047896896996
1815	TTHERM_00160630	0.39287170621699175
1816	TTHERM_00158360	0.4296462744730032
1817	TTHERM_00161200	0.753031106586361
1818	TTHERM_00161690	0.4362105088262397
1819	TTHERM_00161110	0.4245105795342135
1820	TTHERM_00158480	0.42638148379976465
1821	TTHERM_000158528	0.41444244988582446
1822	TTHERM_00161080	0.39055465766734604
1823	TTHERM_000155258	0.3939705276643591
1824	TTHERM_00160700	0.3920575492716909
1825	TTHERM_00158510	0.3858079390239025
1826	TTHERM_00155570	0.4101629465725329
1827	TTHERM_00161700	0.3963535781445344
1828	TTHERM_00161650	0.37119774773197417
1829	TTHERM_00158050	0.38930183797998097
1830	TTHERM_00161530	0.3583723412956564
1831	TTHERM_00160830	0.46233457099212655
1832	TTHERM_00161630	0.38624197325345205
1833	TTHERM_00160860	0.4156772656132397
1834	TTHERM_00160710	0.43179460379437395
1835	TTHERM_00157880	0.39349073368445125
1836	TTHERM_00161750	0.47235196361250364
1837	TTHERM_00160750	0.5091111533869502
1838	TTHERM_000155261	0.4202878543112763
1839	TTHERM_00160950	0.3896257565479678
1840	TTHERM_000158529	0.34346233091644107
1841	TTHERM_00157790	0.43633662927218153
1842	TTHERM_000158239	0.37672678109232755
1843	TTHERM_00156670	0.37350392995385195
1844	TTHERM_000158289	0.4959068712720731
1845	TTHERM_00161820	0.4526373937572568
1846	TTHERM_00160970	0.37331394415181135
1847	TTHERM_00158120	0.5112117892003741
1848	TTHERM_00160960	0.5896934916501572
1849	TTHERM_00161090	0.4599726799629929
1850	TTHERM_00157950	0.4053770927076903
1851	TTHERM_00161830	0.5053878376117686
1852	TTHERM_00155440	0.48965358285923555
1853	TTHERM_00161230	0.43031549734138674
1854	TTHERM_00160600	0.3745568999165716
1855	TTHERM_000157809	0.44839752829063995
1856	TTHERM_00160640	0.37827499937563486
1857	TTHERM_00158140	0.3784259733743101
1858	TTHERM_00158240	0.37900436563970463
1859	TTHERM_000161297	0.39444220592027196
1860	TTHERM_00160940	0.459925583279851
1861	TTHERM_00161500	0.35280581809516265
1862	TTHERM_00155640	0.47252376748539193
1863	TTHERM_00155280	0.4047061615843394
1864	TTHERM_00160810	0.577840914882528
1865	TTHERM_00155360	0.4384978018090615
1866	TTHERM_000158459	0.4158276111485376
1867	TTHERM_000157789	0.4297249062445233
1868	TTHERM_01419330	0.44074656440700344
1869	TTHERM_000156769	0.34169790169346875
1870	TTHERM_000157999	0.3853430445579933
1871	TTHERM_00160560	0.34572438354557805
1872	TTHERM_00158380	0.4006360378594162
1873	TTHERM_00160780	0.3956528644338782
1874	TTHERM_000161419	0.38611193002113525
1875	TTHERM_00160740	0.38832868999625425
1876	TTHERM_00160680	0.4713856834137117
1877	TTHERM_000161459	0.47377440452405944
1878	TTHERM_00161170	0.42718300312845614
1879	TTHERM_000161789	0.3374933084463598
1880	TTHERM_00158430	0.38715798250921707
1881	TTHERM_00160550	0.4087913196502092
1882	TTHERM_000161709	0.35127980786792884
1883	TTHERM_00155400	0.4064042559478388
1884	TTHERM_00161410	0.3537089594609772
1885	TTHERM_00161390	0.41435307446515235
1886	TTHERM_00156700	0.48123929974806073
1887	TTHERM_00161680	0.3968586944184947
1888	TTHERM_00155430	0.4062571450272713
1889	TTHERM_00158520	0.8746797463757479
1890	TTHERM_000161299	0.37079695383332856
1891	TTHERM_00161270	0.44743276009715627
1892	TTHERM_000160849	0.35234759404973715
1893	TTHERM_00160910	0.4338539672419364
1894	TTHERM_00160690	0.656938700183155
1895	TTHERM_00158500	0.3970750968347026
1896	TTHERM_000158049	0.39407664634841943
1897	TTHERM_00158310	0.36911271581245175
1898	TTHERM_00161810	0.3643964142458528
1899	TTHERM_00161210	0.6683393022009393
1900	TTHERM_00161560	0.38246429156414097
1901	TTHERM_00161640	0.40312834903408873
1902	TTHERM_00161030	0.4570565867686095
1903	TTHERM_00158280	0.4730728714212393
1904	TTHERM_00157930	0.41382977111877883
1905	TTHERM_00155480	0.35025446946711447
1906	TTHERM_000158389	0.4150512492078396
1907	TTHERM_00155540	0.4700228954006951
1908	TTHERM_00158070	0.4107581664868814
1909	TTHERM_000198015	0.3166880064397243
1910	TTHERM_00201750	0.5794088773688062
1911	TTHERM_00214760	0.4155553953822786
1912	TTHERM_00202840	0.401068367593316
1913	TTHERM_00200540	0.4312341655913579
1914	TTHERM_00203020	0.41312914584622595
1915	TTHERM_000201618	0.3400160933418437
1916	TTHERM_00201580	0.36744337608671884
1917	TTHERM_000198388	0.38352021687775495
1918	TTHERM_00197685	0.38029914343562693
1919	TTHERM_00202820	0.45683762582398496
1920	TTHERM_00197740	0.4118600524023362
1921	TTHERM_000209307	0.37114027991306225
1922	TTHERM_00197910	0.3552410327676173
1923	TTHERM_00198280	0.3027340365634456
1924	TTHERM_00210500	0.405740336900923
1925	TTHERM_000209439	0.35524493153700537
1926	TTHERM_000209309	0.33812607716630366
1927	TTHERM_00205170	0.7076654136509877
1928	TTHERM_000214697	0.4388902616555469
1929	TTHERM_00209310	0.373126692612619
1930	TTHERM_000198011	0.3605323730422748
1931	TTHERM_000209449	0.3116252741853391
1932	TTHERM_00204150	0.3580770577603215
1933	TTHERM_00213640	0.5553385505300886
1934	TTHERM_00203060	0.38715275524648757
1935	TTHERM_00201650	0.42257294628245284
1936	TTHERM_00213560	0.4167069591202859
1937	TTHERM_00198370	0.4050195860158131
1938	TTHERM_00214700	0.5705478854405284
1939	TTHERM_000205206	0.4447803218702501
1940	TTHERM_00202850	0.38044062650976285
1941	TTHERM_000214779	0.4351364020657548
1942	TTHERM_00198250	0.343970907389838
1943	TTHERM_00204170	0.4438658814696575
1944	TTHERM_000200570	0.2550475407104585
1945	TTHERM_000198339	0.41578452813808375
1946	TTHERM_00202960	0.37933359109536285
1947	TTHERM_00214830	0.6004561943042754
1948	TTHERM_000209479	0.4985376592394276
1949	TTHERM_00202970	0.431819018123144
1950	TTHERM_000204169	0.4137000440574382
1951	TTHERM_00203000	0.3836001241078086
1952	TTHERM_00210480	0.38337295970757995
1953	TTHERM_00204130	0.38637975474424197
1954	TTHERM_00197960	0.4238929452539474
1955	TTHERM_00200560	0.40669739356411877
1956	TTHERM_00198520	0.6232927048627813
1957	TTHERM_00202810	0.3829309111916888
1958	TTHERM_00202790	0.4001561894356906
1959	TTHERM_00197730	0.4331339261810773
1960	TTHERM_00197830	0.3932988769160914
1961	TTHERM_00203040	0.3597904601042462
1962	TTHERM_00197860	0.3672782012594461
1963	TTHERM_00201680	0.3910012516770269
1964	TTHERM_000197988	0.3257370826803327
1965	TTHERM_00198220	0.3980867504785899
1966	TTHERM_000198013	0.42065023326712064
1967	TTHERM_00209380	0.4185793221480026
1968	TTHERM_00202780	0.3800295649631447
1969	TTHERM_000198561	0.2768088142392827
1970	TTHERM_00198430	0.3948167012685049
1971	TTHERM_00197780	0.36108513983126544
1972	TTHERM_00214780	0.3836572569584079
1973	TTHERM_00202930	0.44059358149105865
1974	TTHERM_000198509	0.34576396144351346
1975	TTHERM_00197850	0.4360826959329201
1976	TTHERM_00198100	0.3916872027949531
1977	TTHERM_00205190	0.3811362337947436
1978	TTHERM_000214829	0.2930484571620002
1979	TTHERM_00209360	0.5072204763769756
1980	TTHERM_00197710	0.44608974232783855
1981	TTHERM_00197990	0.3609779169664166
1982	TTHERM_00209400	0.41099556531361403
1983	TTHERM_00197880	0.36232418043845366
1984	TTHERM_000197899	0.41269036056137093
1985	TTHERM_00214840	0.36733258824315906
1986	TTHERM_00204100	0.37841865354218795
1987	TTHERM_00209390	0.391353235769977
1988	TTHERM_00198410	0.4991681063235298
1989	TTHERM_00214820	0.4006138144872385
1990	TTHERM_00204120	0.4417598994887709
1991	TTHERM_000208275	0.3848192119732143
1992	TTHERM_000214840	0.3818490190326442
1993	TTHERM_00209450	0.37723174074495625
1994	TTHERM_00213580	0.5000793690986408
1995	TTHERM_000213628	0.37912069004526816
1996	TTHERM_000201758	0.23808404785023565
1997	TTHERM_00198130	0.40506493017956646
1998	TTHERM_00198270	0.41250176518105125
1999	TTHERM_00198510	0.5157848950515475
2000	TTHERM_00203010	0.4110481920288495
2001	TTHERM_00209420	0.38209778971283154
2002	TTHERM_000198019	0.35709888935661815
2003	TTHERM_00202870	0.4128792678915266
2004	TTHERM_00197760	0.5092468588469456
2005	TTHERM_00214720	0.3824146712183764
2006	TTHERM_000207258	0.33547110987845813
2007	TTHERM_00198080	0.44847492790514953
2008	TTHERM_000214698	0.4248498878336216
2009	TTHERM_00197660	0.4170666318628147
2010	TTHERM_00213600	0.47962064311279956
2011	TTHERM_00207259	0.4171492860860492
2012	TTHERM_00214800	0.37576836927801766
2013	TTHERM_00209270	0.37114617049053833
2014	TTHERM_00211510	0.432607296457854
2015	TTHERM_00209440	0.3541349778224981
2016	TTHERM_00197920	0.4662327981499655
2017	TTHERM_00202830	0.40874780020657525
2018	TTHERM_000197949	0.3587894653080487
2019	TTHERM_000203009	0.37783179672473594
2020	TTHERM_00198340	0.35274097817448113
2021	TTHERM_000207239	0.41954314521565017
2022	TTHERM_00208270	0.4561031830586184
2023	TTHERM_00211540	0.4140622303479642
2024	TTHERM_00198300	0.39355033356961205
2025	TTHERM_000207257	0.388778697158283
2026	TTHERM_00201740	0.4103211819194914
2027	TTHERM_000198550	0.3466408475466788
2028	TTHERM_000198259	0.368532648190857
2029	TTHERM_000212544	0.47767461495307895
2030	TTHERM_00198540	0.39224017148739004
2031	TTHERM_00214670	0.43262706489476804
2032	TTHERM_00213630	0.48455468966774856
2033	TTHERM_00201690	0.3954757368391935
2034	TTHERM_000209308	0.4220199985914236
2035	TTHERM_00202900	0.40658910578181107
2036	TTHERM_00209480	0.4121430043188886
2037	TTHERM_00198360	0.405336476946795
2038	TTHERM_00201720	0.3970015091911349
2039	TTHERM_00209430	0.4035620641732388
2040	TTHERM_000198199	0.3997452387533518
2041	TTHERM_00214810	0.4731058355956461
2042	TTHERM_00205180	0.5808630955761902
2043	TTHERM_00209370	0.5085838360372349
2044	TTHERM_00197680	0.3786168595184371
2045	TTHERM_00213590	0.4213600500831779
2046	TTHERM_00204090	0.3893953705632879
2047	TTHERM_00198260	0.40534690188658007
2048	TTHERM_000202969	0.4441842720150957
2049	TTHERM_00209320	0.4914908403007817
2050	TTHERM_00197970	0.42003947008912357
2051	TTHERM_00198207	0.22119255509918218
2052	TTHERM_00207240	0.37642780718200236
2053	TTHERM_000198298	0.3129757883477131
2054	TTHERM_000213629	0.39446007584119885
2055	TTHERM_000198488	0.35995246177616935
2056	TTHERM_00214710	0.40671962156292985
2057	TTHERM_000205213	0.42928075285960327
2058	TTHERM_00213570	0.38916395211124427
2059	TTHERM_00198200	0.37697560957403764
2060	TTHERM_00198319	0.38784377678498216
2061	TTHERM_00197790	0.38913092611774486
2062	TTHERM_000209398	0.42084221220565754
2063	TTHERM_00200550	0.40016598850823965
2064	TTHERM_000201619	0.3885953541301681
2065	TTHERM_00198230	0.3690446206831354
2066	TTHERM_00206230	0.48158315941845214
2067	TTHERM_000209399	0.4077045460176907
2068	TTHERM_00202890	0.439633357255767
2069	TTHERM_000204119	0.2931053333789912
2070	TTHERM_00197770	0.3932862103366518
2071	TTHERM_00204140	0.4316264999997575
2072	TTHERM_00210490	0.4200463647177177
2073	TTHERM_000197689	0.37771791087050094
2074	TTHERM_000198318	0.3277662455717021
2075	TTHERM_000198489	0.3980018303238934
2076	TTHERM_00201630	0.3828809217201875
2077	TTHERM_00198120	0.3598893299289578
2078	TTHERM_000201617	0.3104152815632213
2079	TTHERM_00209410	0.3731591320376159
2080	TTHERM_00198240	0.4035230338883672
2081	TTHERM_000197741	0.31003150041585986
2082	TTHERM_00201700	0.3530279808225152
2083	TTHERM_00212540	0.40472588273960514
2084	TTHERM_00197650	0.38269229003466704
2085	TTHERM_00204080	0.42011201296322603
2086	TTHERM_00197810	0.43176590536195747
2087	TTHERM_00198320	0.3797692674839707
2088	TTHERM_00201730	0.6829243193958994
2089	TTHERM_00204070	0.41983366562602403
2090	TTHERM_00207260	0.3995785334041141
2091	TTHERM_00214790	0.4295736008512236
2092	TTHERM_000202799	0.43417105658757776
2093	TTHERM_000214699	0.42898705334418613
2094	TTHERM_000197789	0.39675950158245055
2095	TTHERM_00204160	0.39868823321696056
2096	TTHERM_00201710	0.36353930048753325
2097	TTHERM_000198017	0.3889281262096481
2098	TTHERM_00197840	0.42704718820264914
2099	TTHERM_000200581	0.3521105269014778
2100	TTHERM_00197989	0.3444682065760249
2101	TTHERM_00211530	0.40993007494132866
2102	TTHERM_00201670	0.3903705811749205
2103	TTHERM_00202800	0.37257362414568274
2104	TTHERM_00198160	0.4253457564658315
2105	TTHERM_00197800	0.42786902015098727
2106	TTHERM_00197900	0.3630319660714371
2107	TTHERM_00205200	0.47694539936385366
2108	TTHERM_000212549	0.4494993908708852
2109	TTHERM_00198210	0.36112649382598094
2110	TTHERM_00202880	0.40392106549082646
2111	TTHERM_00214740	0.4258606953790271
2112	TTHERM_00197720	0.4132615776969175
2113	TTHERM_00198400	0.41793836927623595
2114	TTHERM_00198490	0.6201347612531507
2115	TTHERM_00201640	0.49968554611770216
2116	TTHERM_00198110	0.3935133578401513
2117	TTHERM_00209460	0.3904321336312734
2118	TTHERM_00198070	0.36177013535544905
2119	TTHERM_00198390	0.3983557380026328
2120	TTHERM_00211520	0.5022659365880953
2121	TTHERM_00197950	0.3753903238556565
2122	TTHERM_00198000	0.41543820812802773
2123	TTHERM_00197870	0.4354349423756347
2124	TTHERM_00197670	0.4343276313529744
2125	TTHERM_00198090	0.4309259877771339
2126	TTHERM_00209330	0.4948957062446556
2127	TTHERM_00198170	0.346903364663484
2128	TTHERM_000202959	0.3474768967033236
2129	TTHERM_00198150	0.38523779880834214
2130	TTHERM_00202860	0.3415465251767411
2131	TTHERM_000198299	0.36522234152106137
2132	TTHERM_000201767	0.3846129224176218
2133	TTHERM_00207230	0.41902068455511954
2134	TTHERM_00197820	0.40569971478702904
2135	TTHERM_00198010	0.36492098330233286
2136	TTHERM_000213644	0.4144882815992694
2137	TTHERM_000198389	0.3636438219806856
2138	TTHERM_00198350	0.39051428328278465
2139	TTHERM_00214750	0.4261916335445585
2140	TTHERM_00211500	0.4012265865503702
2141	TTHERM_00201620	0.39526285458520644
2142	TTHERM_00203030	0.40020197247276657
2143	TTHERM_01207700	0.39233535660535956
2144	TTHERM_01207690	0.4614166173805153
2145	TTHERM_01207550	0.5719121328570784
2146	TTHERM_001207561	0.39014808111842153
2147	TTHERM_001207740	0.4149426999815328
2148	TTHERM_01207730	0.37346748895929993
2149	TTHERM_01207680	0.3360044074650495
2150	TTHERM_01207570	0.4055244543659958
2151	TTHERM_001206410	0.2727681783433481
2152	TTHERM_01206390	0.4606573508167843
2153	TTHERM_01207660	0.5860345152031549
2154	TTHERM_01206400	0.18283483435339273
2155	TTHERM_001206389	0.4086872173519435
2156	TTHERM_01207560	0.417257727688141
2157	TTHERM_001207659	0.5481616688619729
2158	TTHERM_01207710	0.3789723108084765
2159	TTHERM_01207720	0.6192164069918266
2160	TTHERM_01207650	0.379352422076794
2161	TTHERM_01207630	0.4523455440909038
2162	TTHERM_01207610	0.41392180824059877
2163	TTHERM_01207670	0.40388050402574077
2164	TTHERM_01207600	0.46474627179197464
2165	TTHERM_01207740	0.36120832857572954
2166	TTHERM_01439780	0.32996446946290087
2167	TTHERM_01438780	0.3781098792551542
2168	TTHERM_001439790	0.31186699447160204
2169	TTHERM_01440780	0.361110548323916
2170	TTHERM_002653372	0.27594263315121975
2171	TTHERM_01295310	0.36501596349086785
2172	TTHERM_01295290	0.429413653592741
2173	TTHERM_001295279	0.36478668431945693
2174	TTHERM_001295369	0.3826805485245524
2175	TTHERM_001295380	0.29283671349321105
2176	TTHERM_01295340	0.40123492270928307
2177	TTHERM_001295283	0.41079379679976896
